,Point,PlotName,date,PositionX,PositionY,X.LiveGrass,X.LiveForb,X.Shrub,X.DeadGrass,X.OtherDead,X.Litter,X.Bare,Observer,X.DeadAndLitter,gr,fire,burnyr,elev,soil,slope,Spring,BrLagOne,BrLagTwo,time,month,year,month,year,mgmt
2507,veg_K1B_04,K1B,5/30/2022,711309,4329415,0.6,0.05,0,0,0,0,0.35,MRB,0.001,ungr,1,1,420.0150146,4530,0.601632301,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
2508,veg_K1B_01,K1B,5/30/2022,711007,4329459,0.3,0.2,0,5,5,15,0.25,ECB,0.2,ungr,1,1,431.4480286,4530,0.320552525,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
2509,veg_K1B_09,K1B,5/30/2022,710918,4329755,0.7,0.05,0,0,0,0,0.25,MRB,0.001,ungr,1,1,413.4010315,4625,0.077336668,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
2510,veg_C3SC_04,C3SC,6/1/2022,712158,4331791,0.42,0.001,30,15,0,10,0.03,ENS,0.25,cattle,3,0,394.6350098,4590,0.250984422,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2511,veg_C3SC_03,C3SC,6/1/2022,712683,4332355,0.5,0.1,0,20,10,10,0.001,ECB,0.3,cattle,3,0,421.3790283,4625,0.013523508,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2512,veg_C3SC_07,C3SC,6/1/2022,712554,4332465,0.35,0.2,0,25,10,5,0.05,ECB,0.3,cattle,3,0,416.4380188,4530,0.095114056,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2513,veg_C3SC_05,C3SC,6/1/2022,711840,4332265,0.25,0.2,0,15,5,5,0.3,ECB,0.2,cattle,3,0,379.1080322,4590,0.109098972,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2514,veg_C3SC_06,C3SC,6/1/2022,712168,4332442,0.2,0.15,0,20,5,10,0.3,ECB,0.3,cattle,3,0,397.86203,4550,0.368620948,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2515,veg_C3SC_10,C3SC,6/1/2022,712397,4332276,0.2,0.15,0,35,20,5,0.05,ECB,0.4,cattle,3,0,394.4790039,4550,0.202828327,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2516,veg_C3SC_08,C3SC,6/1/2022,712724,4332266,0.4,0.15,0,30,10,5,0.001,ECB,0.35,cattle,3,0,421.2410278,4625,0.015879679,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2517,veg_C3SC_09,C3SC,6/1/2022,712330,4331819,0.2,0.35,0,15,5,10,0.15,ECB,0.25,cattle,3,0,410.440033,4530,0.027045515,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2518,veg_COB_04,COB,6/1/2022,712898,4334249,0.4,0.2,0,0,5,15,0.2,ENS,0.15,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2519,veg_COB_08,COB,6/1/2022,712986,4334527,0.3,0.4,0,0,0,10,0.2,ENS,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2520,veg_C3SC_02,C3SC,6/1/2022,712492,4331513,0.42,0.2,0,30,0,5,0.03,ENS,0.35,cattle,3,0,415.8870239,4530,0.158919501,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2521,veg_C3SC_01,C3SC,6/1/2022,712109,4331490,0.45,0.3,0,20,5,0,0.001,ENS,0.2,cattle,3,0,409.1500244,4530,0.047739597,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2522,veg_COB_03,COB,6/1/2022,713461,4334577,0.55,0.1,0,0,0,5,0.3,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2523,veg_COB_05,COB,6/1/2022,713289,4334362,0.4,0.25,0,0,0,0,0.35,ENS,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2524,veg_COB_07,COB,6/1/2022,713410,4334350,0.45,0.15,0,0,0,0,0.4,ENS,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2525,veg_COB_01,COB,6/1/2022,713281,4334227,0.3,0.05,0,0,20,5,0.4,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2526,veg_COB_02,COB,6/1/2022,713427,4334191,0.2,0.15,0,0,10,5,0.5,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2527,veg_COB_06,COB,6/1/2022,713228,4334177,0.35,0.25,0,0,5,5,0.3,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2528,veg_COB_09,COB,6/1/2022,713254,4334064,0.3,0.35,0,0,5,5,0.25,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2529,veg_COA_10,COA,6/1/2022,713212,4334483,0.1,0.08,0,2,0,0,0.8,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2530,veg_COA_04,COA,6/1/2022,713855,4335569,0.84,0.05,0,3,0,0,0.08,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2531,veg_COA_09,COA,6/1/2022,713998,4335231,0.72,0.15,0,0,0,0,0.03,MRB,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2532,veg_COA_06,COA,6/1/2022,713930,4335426,0.65,0.1,0,0,0,0,0.25,MRB,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2533,veg_COA_01,COA,6/1/2022,713607,4334963,0.58,0.25,0,1,1,0,0.15,MRB,0.01,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2534,veg_COA_02,COA,6/1/2022,713645,4335258,0.65,0.03,0,2,0,0,0.3,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2535,veg_COA_03,COA,6/1/2022,713793,4335334,0.56,0.001,0,4,0,0,0.4,MRB,0.04,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2536,veg_COA_07,COA,6/1/2022,713552,4335100,0.51,0.35,0,2,0,0,0.12,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2537,veg_COA_08,COA,6/1/2022,713548,4335380,0.71,0.12,0,2,0,0,0.15,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2538,veg_COA_05,COA,6/1/2022,713569,4335528,0.55,0.2,0,0,0,0,0.25,MRB,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
2539,veg_C3C_10,C3C,6/21/2022,712545,4329247,0.25,0.35,0,10,5,5,0.2,ECB,0.15,cattle,3,0,418.8270264,4530,0.077649342,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2540,veg_C3C_03,C3C,6/21/2022,712661,4329392,0.15,0.2,0,20,10,10,0.25,ECB,0.3,cattle,3,0,418.61203,4625,0.047501238,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2541,veg_C3C_02,C3C,6/21/2022,712410,4329203,0.25,0.3,0,25,18,0,0.02,NAW,0.25,cattle,3,0,414.8370056,4530,0.095480324,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2542,veg_C3C_06,C3C,6/21/2022,712311,4329294,0.5,0.3,0,15,0,3,0.02,NAW,0.18,cattle,3,0,419.6040344,4530,0.23094852,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2543,veg_C3C_01,C3C,6/21/2022,711690,4329173,0.35,0.15,0,45,2,3,0.001,ECB,0.48,cattle,3,0,437.1240234,4530,0.238366947,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2544,veg_C3C_05,C3C,6/21/2022,711720,4328737,0.35,0.2,0,25,5,5,0.1,ECB,0.3,cattle,3,0,440.5210266,4530,0.01625061,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2545,veg_C3C_07,C3C,6/21/2022,711781,4328406,0.3,0.3,0,25,5,5,0.05,NAW,0.3,cattle,3,0,440.5350342,4530,0.158966042,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2546,veg_C3C_04,C3C,6/21/2022,712090,4328650,0.3,0.07,0,30,3,10,0.2,NAW,0.4,cattle,3,0,434.9960327,4530,0.362500529,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2547,veg_C3C_08,C3C,6/21/2022,712102,4329299,0.25,0.15,0,40,5,15,0.001,ECB,0.55,cattle,3,0,430.2770081,4530,0.100332416,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2548,veg_C3C_09,C3C,6/21/2022,711986,4329033,0.25,0.25,0,35,10,10,0.001,ECB,0.45,cattle,3,0,424.7600098,4530,0.174659774,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
2549,veg_C3SC_08,C3SC,6/22/2022,712724,4332266,0.3,0.2,0,40,3,7,0.001,ECB,0.47,cattle,3,0,421.2410278,4625,0.015879679,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2550,veg_C3SC_03,C3SC,6/22/2022,712683,4332355,0.45,0.15,2,25,10,3,0.001,ECB,0.28,cattle,3,0,421.3790283,4625,0.013523508,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2551,veg_C3SC_07,C3SC,6/22/2022,712554,4332465,0.4,0.2,0,30,7,3,0.001,ECB,0.33,cattle,3,0,416.4380188,4530,0.095114056,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2552,veg_C3SC_10,C3SC,6/22/2022,712397,4332276,0.15,0.2,0,10,15,15,0.25,ECB,0.25,cattle,3,0,394.4790039,4550,0.202828327,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2553,veg_C3SC_05,C3SC,6/22/2022,711840,4332265,0.35,0.1,0,10,10,20,0.15,ECB,0.3,cattle,3,0,379.1080322,4590,0.109098972,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2554,veg_C3SC_06,C3SC,6/22/2022,712168,4332442,0.2,0.15,0,30,15,15,0.05,ECB,0.45,cattle,3,0,397.86203,4550,0.368620948,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2555,veg_C3SC_02,C3SC,6/22/2022,712492,4331513,0.25,0.15,10,30,10,10,0.001,ECB,0.4,cattle,3,0,415.8870239,4530,0.158919501,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2556,veg_C3SC_01,C3SC,6/22/2022,712109,4331490,0.3,0.4,0,20,2,8,0.001,ECB,0.28,cattle,3,0,409.1500244,4530,0.047739597,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2557,veg_C3SC_09,C3SC,6/22/2022,712330,4331819,0.75,0.1,0,10,2,0,0.03,MRB,0.1,cattle,3,0,410.440033,4530,0.027045515,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2558,veg_C3SC_04,C3SC,6/22/2022,712158,4331791,0.5,0.25,0,5,0,0,0.2,MRB,0.05,cattle,3,0,394.6350098,4590,0.250984422,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2559,veg_C3SB_09,C3SB,6/22/2022,711505,4330305,0.5,0.05,0,0,0,0,0.45,MRB,0.001,cattle,3,1,422.5050049,4530,0.163735256,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2560,veg_C3SB_07,C3SB,6/22/2022,711697,4330126,0.07,0.1,0,3,0,0,0.8,MRB,0.03,cattle,3,1,416.5420227,4530,0.069825079,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2561,veg_C3SB_04,C3SB,6/22/2022,711800,4330668,0.4,0.1,0,0,0,0,0.5,MRB,0.001,cattle,3,1,408.4990234,4530,0.125875921,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2562,veg_C3SB_02,C3SB,6/22/2022,711941,4330528,0.15,0.3,0,10,0,0,0.45,MRB,0.1,cattle,3,1,416.0660095,4530,0.053150465,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2563,veg_C3SB_01,C3SB,6/22/2022,711214,4330980,0.4,0.5,0,0,0,0,0.1,MRB,0.001,cattle,3,1,406.8630066,4530,0.287275147,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2564,veg_C3SB_05,C3SB,6/22/2022,711602,4331263,0.6,0.05,0,10,0,5,0.2,MRB,0.15,cattle,3,1,381.8070068,4590,0.101027105,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2565,veg_C3SB_03,C3SB,6/22/2022,711352,4330696,0.1,0.8,0,0,0,0,0.1,MRB,0.001,cattle,3,1,407.0430298,4530,0.119784488,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2566,veg_C3SB_06,C3SB,6/22/2022,712708,4329518,0.75,0.15,0,5,2,0,0.03,MRB,0.05,cattle,3,1,419.9980164,4625,0.033783431,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2567,veg_C3SB_08,C3SB,6/22/2022,711211,4330534,0.3,0.4,0,0,0,0,0.3,MRB,0.001,cattle,3,1,416.6360168,4530,0.212775992,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2568,veg_C3SB_10,C3SB,6/22/2022,711347,4330511,0.6,0.2,0,5,0,0,0.15,MRB,0.05,cattle,3,1,425.4240112,4530,0.252771849,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
2569,veg_COB_10,COB,6/23/2022,713212,4334483,0.85,0.001,0,10,0,0,0.05,MRB,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2570,veg_COB_5,COB,6/23/2022,713289,4334362,0.7,0.15,0,5,0,0,0.1,MRB,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2571,veg_COB_07,COB,6/23/2022,713410,4334350,0.41,0.55,0,2,0,0,0.02,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2572,veg_COB_03,COB,6/23/2022,713461,4334577,0.78,0.15,0,2,0,0,0.05,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2573,veg_COB_02,COB,6/23/2022,713427,4334191,0.28,0.05,0,5,2,0,0.6,MRB,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2574,veg_COB_01,COB,6/23/2022,713281,4334227,0.4,0.05,0,10,0,0,0.45,MRB,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2575,veg_COB_06,COB,6/23/2022,713228,4334177,0.67,0.1,0,8,0,0,0.15,MRB,0.08,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2576,veg_COB_09,COB,6/23/2022,713254,4334064,0.45,0.2,0,5,0,0,0.3,MRB,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2577,veg_COB_04,COB,6/23/2022,712898,4334249,0.62,0.3,0,1,2,0,0.05,MRB,0.01,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2578,veg_COA_07,COA,6/23/2022,713552,4335100,0.45,0.3,0,10,0,10,0.05,MDR,0.2,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2579,veg_COA_06,COA,6/23/2022,713930,4335426,0.3,0.45,0,5,5,5,0.1,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2580,veg_COA_04,COA,6/23/2022,713855,4335569,0.7,0.15,0,5,0,5,0.05,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2581,veg_COA_10,COA,6/23/2022,713845,4335427,0.2,0.15,0,5,0,10,0.5,MDR,0.15,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2582,veg_COA_03,COA,6/23/2022,713793,4335334,0.75,0.1,0,5,0,5,0.05,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2583,veg_COA_02,COA,6/23/2022,713645,4335258,0.55,0.3,0,5,5,5,0.001,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2584,veg_COA_08,COA,6/23/2022,713548,4335380,0.4,0.2,0,10,5,10,0.15,MDR,0.2,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
2585,veg_K1B_04,K1B,6/27/2022,711309,4329415,0.4,0.3,0,15,0,0,0.15,ECB,0.15,ungr,1,1,420.0150146,4530,0.601632301,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2586,veg_K1B_01,K1B,6/27/2022,711007,4329459,0.8,0.12,0,2,0,1,0.05,ECB,0.03,ungr,1,1,431.4480286,4530,0.320552525,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2587,veg_K1B_09,K1B,6/27/2022,710918,4329755,0.4,0.25,0,5,5,10,0.15,ecb,0.15,ungr,1,1,413.4010315,4625,0.077336668,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2588,veg_K1B_03,K1B,6/27/2022,710744,4329954,0.35,0.2,0,10,5,10,0.2,ECB,0.2,ungr,1,1,395.507019,4051,0.211377027,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2589,veg_K1B_10,K1B,6/27/2022,711085,4329997,0.6,0.2,0,0,0,10,0.1,ECB,0.1,ungr,1,1,411.7540283,4530,0.064324641,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2590,veg_K1B_05,K1B,6/27/2022,711299,4329680,0.15,0.55,0,5,5,15,0.05,ECB,0.2,ungr,1,1,413.5770264,4530,0.133893815,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2591,veg_K1B_08,K1B,6/27/2022,711452,4329834,0.4,0.2,0,10,5,5,0.2,ECB,0.15,ungr,1,1,438.1850281,4530,0.020220184,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2592,veg_COA_09,COA,6/27/2022,713998,4335231,0.3,0.3,0,10,5,3,0.22,NAW,0.13,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3009,6,2022,6,2022,cattle3
2593,veg_COA_05,COA,6/27/2022,713569,4335528,0.35,0.25,0,10,5,5,0.2,ECB,0.15,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3009,6,2022,6,2022,cattle3
2594,veg_2D_06,2D,6/27/2022,711322,4328529,0.5,0.35,0,10,0,5,0.001,ENS,0.15,ungr,2,0,430.0200195,4530,0.12757054,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2595,veg_2D_02,2D,6/27/2022,711582,4328665,0.45,0.15,0,35,0,5,0.001,ENS,0.4,ungr,2,0,441.73703,4530,0.106522189,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2596,veg_2D_07,2D,6/27/2022,711244,4327976,0.6,0.3,0,5,5,0,0.001,ENS,0.05,ungr,2,0,424.2000122,4783,0.142752993,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2597,veg_2D_09,2D,6/27/2022,711478,4328426,0.85,0.1,0,5,0,0,0.001,ENS,0.05,ungr,2,0,441.0040283,4530,0.011256173,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2598,veg_2D_05,2D,6/27/2022,711185,4328310,0.25,0.6,0,10,5,0,0.001,ENS,0.1,ungr,2,0,424.0900269,4530,0.344176921,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2599,veg_2D_01,2D,6/27/2022,711268,4328079,0.97,0.001,0,3,0,0,0.001,ENS,0.03,ungr,2,0,423.6200256,4783,0.048639554,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2600,veg_2D_03,2D,6/27/2022,711175,4328858,0.45,0.05,0,45,0,0,0.001,ENS,0.45,ungr,2,0,441.6750183,4530,0.032649741,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2601,veg_2D_04,2D,6/27/2022,711210,4328737,0.9,0.1,0,0,0,0,0.001,ENS,0.001,ungr,2,0,440.4440308,4530,0.026399438,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2602,veg_2D_08,2D,6/27/2022,711160,4328598,0.85,0.1,0,5,0,0,0.001,ENS,0.05,ungr,2,0,439.131012,4530,0.06636167,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2603,veg_2D_10,2D,6/27/2022,711116,4328512,0.85,0.1,0,5,0,0,0.001,ENS,0.05,ungr,2,0,440.1510315,4530,0.046172346,142.2,256.5,384.1,3009,6,2022,6,2022,ungr2
2604,veg_K1B_07,K1B,6/27/2022,711407,4330206,0.6,0.2,0,0,5,10,0.05,ENS,0.1,ungr,1,1,431.0210266,4530,0.378948675,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2605,veg_K1B_02,K1B,6/27/2022,711243,4330030,0.95,0.05,0,0,0,0,0.001,ENS,0.001,ungr,1,1,416.5520325,4530,0.149896144,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2606,veg_K1B_06,K1B,6/27/2022,711084,4330379,0.15,0.45,0,0,10,0,0.3,ENS,0.001,ungr,1,1,425.289032,4530,0.172538998,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
2607,veg_COA_01,COA,6/27/2022,713607,4334963,0.15,0.6,0,0,5,10,0.1,ENS,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3009,6,2022,6,2022,cattle3
2608,veg_N2B_07,N2B,6/28/2022,708639,4329097,0.08,0.79,0,1,2,0,0.1,MRB,0.01,bison,2,0,385.5490112,4590,0.150627919,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2609,veg_N2B_04,N2B,6/28/2022,708697,4328826,0.83,0.12,0,3,0,2,0.001,MRB,0.05,bison,2,0,401.7290039,4530,0.109623037,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2610,veg_N2B_10,N2B,6/28/2022,708528,4329037,0.47,0.55,0,0,3,0,0.05,MRB,0.001,bison,2,0,401.4360046,4530,0.033836909,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2611,veg_N2B_09,N2B,6/28/2022,708400,4328973,0.45,0.45,0,5,0,2,0.03,MRB,0.07,bison,2,0,394.1060181,4590,0.182714069,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2612,veg_N2B_02,N2B,6/28/2022,708081,4329230,0.57,0.2,0,5,0,3,0.15,MRB,0.08,bison,2,0,395.4190063,4530,0.270747929,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2613,veg_N2B_08,N2B,6/28/2022,708479,4329415,0.05,0.95,0,0,0,0,0.001,MRB,0.001,bison,2,0,365.4260254,4051,0.082319175,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2614,veg_N2B_05,N2B,6/28/2022,708255,4328906,0.33,0.65,0,2,0,0,0.001,MRB,0.02,bison,2,0,401.1180115,4530,0.070611347,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2615,veg_N2B_03,N2B,6/28/2022,708027,4328569,0.47,0.45,0,5,3,0,0.001,MRB,0.05,bison,2,0,408.8750305,4530,0.055911945,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2616,veg_N2B_06,N2B,6/28/2022,707915,4328693,0.65,0.2,0,10,3,0,0.02,MRB,0.1,bison,2,0,416.5810242,4530,0.263352202,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2617,veg_N2B_01,N2B,6/28/2022,708078,4329058,0.4,0.3,0,20,0,5,0.05,MRB,0.25,bison,2,0,393.1450195,4590,0.216811943,142.2,256.5,384.1,3010,6,2022,6,2022,bison2
2618,veg_C3B_07,C3B,6/28/2022,712059,4329494,0.3,0.45,0,0,5,15,0.05,ENS,0.15,cattle,3,0,440.2850342,4530,0.036017223,142.2,256.5,384.1,3010,6,2022,6,2022,cattle3
2619,veg_C3B_09,C3B,6/28/2022,712242,4329546,0.001,0.001,100,0,0,0,0.001,ENS,0.001,cattle,3,0,424.1400146,4530,0.095911734,142.2,256.5,384.1,3010,6,2022,6,2022,cattle3
2620,veg_C3B_10,C3B,6/28/2022,712482,4329548,0.4,0.3,0,0,5,20,0.05,ENS,0.2,cattle,3,0,418.9480286,4625,0.046181808,142.2,256.5,384.1,3010,6,2022,6,2022,cattle3
2621,veg_C3B_06,C3B,6/28/2022,712708,4329518,0.1,0.85,0,0,0,5,0.001,ENS,0.05,cattle,3,0,419.9980164,4625,0.033783431,142.2,256.5,384.1,3010,6,2022,6,2022,cattle3
2622,veg_C3B_03,C3B,6/28/2022,712284,4329692,0.6,0.25,0,15,0,0,0.001,ENS,0.15,cattle,3,0,416.7740173,4530,0.067732547,142.2,256.5,384.1,3010,6,2022,6,2022,cattle3
2623,veg_C3B_08,C3B,6/28/2022,712000,4329789,0.5,0.4,0,0,0,10,0.001,ENS,0.1,cattle,3,0,431.3100281,4530,0.148773097,142.2,256.5,384.1,3010,6,2022,6,2022,cattle3
2624,veg_C3B_05,C3B,6/28/2022,711832,4329701,0.25,0.6,0,5,0,10,0.001,ENS,0.15,cattle,3,0,433.565033,4530,0.148552339,142.2,256.5,384.1,3010,6,2022,6,2022,cattle3
2625,veg_C3B_04,C3B,6/28/2022,711659,4329519,0.8,0.05,0,0,5,10,0.001,ENS,0.1,cattle,3,0,438.9310303,4530,0.073838498,142.2,256.5,384.1,3010,6,2022,6,2022,cattle3
2626,veg_2D_06,2D,6/28/2022,711322,4328529,0.55,0.05,0,45,0,0,0.001,MRB,0.45,ungr,2,0,430.0200195,4530,0.12757054,142.2,256.5,384.1,3010,6,2022,6,2022,ungr2
2627,veg_N1B_04,N1B,6/29/2022,710096,4328963,0.15,0.12,0,3,0,1,0.59,NAW,0.04,bison,1,1,412.3160095,4530,0.038354098,142.2,256.5,384.1,3011,6,2022,6,2022,bison1
2628,veg_N1B_10,N1B,6/29/2022,710013,4329021,0.2,0.6,0,0,5,0,0.15,NAW,0.001,bison,1,1,413.0270081,4530,0.022534949,142.2,256.5,384.1,3011,6,2022,6,2022,bison1
2629,veg_N1B_08,N1B,6/29/2022,709753,4329021,0.1,0.5,0,5,0,0,0.35,NAW,0.05,bison,1,1,385.8170166,4051,0.137024432,142.2,256.5,384.1,3011,6,2022,6,2022,bison1
2630,veg_N1B_09,N1B,6/29/2022,709500,4329035,0.12,0.4,0,5,2,0,0.41,NAW,0.05,bison,1,1,400.934021,4530,0.072594619,142.2,256.5,384.1,3011,6,2022,6,2022,bison1
2631,veg_N1B_06,N1B,6/29/2022,709652,4328648,0.12,0.2,0,7,2,7,0.52,NAW,0.14,bison,1,1,403.0680237,4530,0.146411627,142.2,256.5,384.1,3011,6,2022,6,2022,bison1
2632,veg_N1B_02,N1B,6/29/2022,709909,4328481,0.15,0.2,0,2,0,3,0.6,NAW,0.05,bison,1,1,404.0870056,4530,0.05067779,142.2,256.5,384.1,3011,6,2022,6,2022,bison1
2633,veg_N1B_07,N1B,6/29/2022,710224,4328665,0.15,0.6,0,5,2,4,0.14,NAW,0.09,bison,1,1,414.3570251,4530,0.057401801,142.2,256.5,384.1,3011,6,2022,6,2022,bison1
